"","case_id","year2020","continuous_treat","binary_treat","withdraw_school","agri_hours_worked","cereal_consump","roots_consump","nuts_consump","vegetables_consump","meatfish_consump","fruit_consump","milk_consump","fats_consump","sugar_consump","spices_consump","days_ate","religion","own_nonagri_business","perception_food","perception_housing","perception_clothing","perception_healthcare","floods","urban","district","sdate","smonth","syear","poor","upoor","real_annual_consump","real_annual_consump_pc","health_consump","drugs_consump","outpatient_consump","hospitalization_consump","lat","lon","dist_road","dist_popcenter","wetness_index","annual_mean_temp","annual_precipitation","popdensity","ill_2wks","cant_feed_fam"
"2454","309046760195",1,5,1,0,5,7,0,1,7,3,0,0,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",10,"9",2019,0,0,856038.125,171207.625,3926.23266601562,3926.23266601562,0,0,-15.8416004180908,35.7917098999023,26.7999992370605,16.2999992370605,14,223,1728,300,1,0
"2455","309046760263",1,5,1,0,0,6,0,2,6,2,0,0,1,0,6,2,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",9,"9",2019,1,1,216609.890625,72203.296875,0,0,0,0,-15.8416004180908,35.7917098999023,26.7999992370605,16.2999992370605,14,223,1728,300,0,1
"2456","309046760269",1,5,1,0,0,7,0,4,7,2,2,0,7,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",9,"9",2019,1,0,506867.34375,126716.8359375,0,0,0,0,-15.8416004180908,35.7917098999023,26.7999992370605,16.2999992370605,14,223,1728,300,1,1
"2457","309046760319",1,5,1,0,9,7,2,2,7,4,2,2,5,3,7,5,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",10,"9",2019,0,0,1343779.125,223963.1875,35336.09375,0,35336.09375,0,-15.8416004180908,35.7917098999023,26.7999992370605,16.2999992370605,14,223,1728,300,1,1
"2458","309046760331",1,5,1,0,17,7,2,3,3,1,2,0,0,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",9,"9",2019,0,0,621905.1875,207301.734375,0,0,0,0,-15.8416004180908,35.7917098999023,26.7999992370605,16.2999992370605,14,223,1728,300,1,0
"2459","309046760361",1,5,1,0,0,7,0,2,7,0,0,0,1,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",10,"9",2019,1,1,320809.84375,80202.4609375,1308.744140625,1308.744140625,0,0,-15.8416004180908,35.7917098999023,26.7999992370605,16.2999992370605,14,223,1728,300,1,1
"2460","309046760370",1,5,1,0,0,7,1,1,7,5,0,0,7,0,7,7,"none",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",9,"9",2019,1,0,462039.6875,154013.234375,0,0,0,0,-15.8416004180908,35.7917098999023,26.7999992370605,16.2999992370605,14,223,1728,300,0,1
"2461","309046760379",1,5,1,0,11,7,1,1,3,1,0,0,7,1,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",10,"9",2019,0,0,907542.625,226885.65625,3473.20581054688,1963.11633300781,0,1510.08947753906,-15.8416004180908,35.7917098999023,26.7999992370605,16.2999992370605,14,223,1728,300,1,0
"2462","309046760407",1,5,1,0,34,7,1,2,7,3,0,0,5,3,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",9,"9",2019,1,1,781701.3125,97712.6640625,3271.86059570312,3271.86059570312,0,0,-15.8416004180908,35.7917098999023,26.7999992370605,16.2999992370605,14,223,1728,300,1,1
"2463","309046760412",1,5,1,0,3,4,0,0,2,0,1,0,0,0,3,4,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",9,"9",2019,1,1,271023.84375,90341.28125,10469.953125,10469.953125,0,0,-15.8416004180908,35.7917098999023,26.7999992370605,16.2999992370605,14,223,1728,300,1,1
"2464","309046760417",1,5,1,0,40,7,3,4,7,3,1,0,5,4,7,6.33333333333333,"christianity",0,"It was less than adequate for household needs","It was more than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",9,"9",2019,0,0,893794.6875,297931.5625,1963.11633300781,1963.11633300781,0,0,-15.8416004180908,35.7917098999023,26.7999992370605,16.2999992370605,14,223,1728,300,0,1
"2465","309046770005",1,5,1,0,0,7,0,2,7,2,0,0,3,1,7,6.25,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",26,"3",2020,1,1,322887.375,80721.84375,618.155090332031,0,618.155090332031,0,-15.8671903610229,35.8014717102051,24.2999992370605,18.2999992370605,13,223,1743,290,1,1
"2466","309046770011",1,5,1,0,66,7,0,0,7,4,0,0,3,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",25,"3",2020,1,1,721278.6875,90159.8359375,12981.2568359375,9890.4814453125,3090.775390625,0,-15.8671903610229,35.8014717102051,24.2999992370605,18.2999992370605,13,223,1743,290,1,1
"2467","309046770017",1,5,1,0,20,7,1,1,7,4,1,0,4,4,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",25,"3",2020,0,0,498152.40625,166050.796875,52543.18359375,46361.6328125,6181.55078125,0,-15.8671903610229,35.8014717102051,24.2999992370605,18.2999992370605,13,223,1743,290,1,1
"2468","309046770024",1,5,1,0,12,7,4,0,7,1,1,0,7,3,7,5.6,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",26,"3",2020,1,1,818475.8125,81847.578125,16576.06640625,1359.94116210938,0,15216.1259765625,-15.8671903610229,35.8014717102051,24.2999992370605,18.2999992370605,13,223,1743,290,1,1
"2469","309046770030",1,5,1,0,6,7,3,3,4,3,0,0,7,3,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",25,"3",2020,1,0,962354.0625,160392.34375,29766.544921875,618.155090332031,618.155090332031,28530.234375,-15.8671903610229,35.8014717102051,24.2999992370605,18.2999992370605,13,223,1743,290,1,1
"2470","309046770036",1,5,1,0,15,7,0,2,7,4,1,5,7,7,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",25,"3",2020,0,0,1481436,246906,2101.72729492188,2101.72729492188,0,0,-15.8671903610229,35.8014717102051,24.2999992370605,18.2999992370605,13,223,1743,290,1,0
"2471","309046770043",1,5,1,0,0,7,1,2,7,2,0,0,7,2,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",25,"3",2020,0,0,616244.1875,205414.734375,1854.46533203125,1854.46533203125,0,0,-15.8671903610229,35.8014717102051,24.2999992370605,18.2999992370605,13,223,1743,290,1,1
"2472","309046770049",1,5,1,0,56,7,3,2,7,2,0,0,3,3,7,7,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",25,"3",2020,1,0,1060987,151569.578125,59342.890625,22253.583984375,37089.3046875,0,-15.8671903610229,35.8014717102051,24.2999992370605,18.2999992370605,13,223,1743,290,1,1
"2473","309046770055",1,5,1,0,24,7,0,0,7,4,0,0,2,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",25,"3",2020,1,0,745083.5625,149016.71875,79123.8515625,8654.171875,70469.6796875,0,-15.8671903610229,35.8014717102051,24.2999992370605,18.2999992370605,13,223,1743,290,1,1
"2474","309046770061",1,5,1,0,6,7,0,3,7,2,0,0,2,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",26,"3",2020,1,1,617471.5625,88210.2265625,0,0,0,0,-15.8671903610229,35.8014717102051,24.2999992370605,18.2999992370605,13,223,1743,290,1,1
"2475","309046770067",1,5,1,0,5,7,0,2,7,3,0,0,4,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",25,"3",2020,1,1,387379.3125,64563.21875,0,0,0,0,-15.8671903610229,35.8014717102051,24.2999992370605,18.2999992370605,13,223,1743,290,1,1
"2476","309046770073",1,5,1,0,27,7,0,5,7,7,7,0,7,7,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",26,"3",2020,0,0,1911274.25,318545.71875,142175.671875,18544.65234375,123631.0234375,0,-15.8671903610229,35.8014717102051,24.2999992370605,18.2999992370605,13,223,1743,290,1,1
"2477","309046770079",1,5,1,0,6,7,7,3,7,1,0,0,7,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",25,"3",2020,1,0,764493.75,109213.390625,0,0,0,0,-15.8671903610229,35.8014717102051,24.2999992370605,18.2999992370605,13,223,1743,290,0,0
"2478","309046770085",1,5,1,0,6,7,2,0,7,2,0,0,7,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",26,"3",2020,1,1,391337.875,97834.46875,0,0,0,0,-15.8671903610229,35.8014717102051,24.2999992370605,18.2999992370605,13,223,1743,290,0,0
"2479","309046770091",1,5,1,0,4,7,0,0,7,0,0,0,2,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",26,"3",2020,1,1,461803.375,92360.671875,0,0,0,0,-15.8671903610229,35.8014717102051,24.2999992370605,18.2999992370605,13,223,1743,290,0,1
"2480","309046770097",1,5,1,1,20,7,2,3,5,1,3,0,1,3,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",26,"3",2020,1,0,859456.1875,107432.0234375,11744.947265625,11744.947265625,0,0,-15.8671903610229,35.8014717102051,24.2999992370605,18.2999992370605,13,223,1743,290,1,1
"2481","309056780064",1,6,1,1,0,7,1,3,6,1,0,0,0,7,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",17,"6",2019,1,1,631923.3125,78990.4140625,2777.06884765625,2777.06884765625,0,0,-15.4949197769165,35.6419296264648,31.7999992370605,33.9000015258789,36,227,1402,280,1,1
"2482","309056780081",1,6,1,0,10,7,2,1,5,1,0,0,0,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",19,"6",2019,1,0,587149.8125,146787.453125,2777.06884765625,2777.06884765625,0,0,-15.4949197769165,35.6419296264648,31.7999992370605,33.9000015258789,36,227,1402,280,1,0
"2483","309056780082",1,6,1,0,2,7,4,2,7,7,0,0,7,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,"rural","Phalombe",17,"6",2019,0,0,850810.3125,170162.0625,43044.56640625,8331.20703125,34713.359375,0,-15.4949197769165,35.6419296264648,31.7999992370605,33.9000015258789,36,227,1402,280,1,1
"2484","309056780106",1,6,1,1,0,7,2,3,5,1,0,0,7,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",17,"6",2019,1,0,780274.5,156054.90625,69426.71875,27770.689453125,41656.03125,0,-15.4949197769165,35.6419296264648,31.7999992370605,33.9000015258789,36,227,1402,280,1,0
"2485","309056780109",1,6,1,0,116,7,2,4,5,1,0,0,3,0,7,4,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",17,"6",2019,1,0,478896.71875,119724.1796875,13671.724609375,8331.20703125,0,5340.51708984375,-15.4949197769165,35.6419296264648,31.7999992370605,33.9000015258789,36,227,1402,280,0,1
"2486","309056780134",1,6,1,1,45,7,7,5,7,4,3,0,7,7,7,5,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Phalombe",18,"6",2019,0,0,1240217.625,310054.40625,0,0,0,0,-15.4949197769165,35.6419296264648,31.7999992370605,33.9000015258789,36,227,1402,280,0,1
